"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-83.859682,42.936888,"Fraxinus nigra","United States","Michigan","Genesee","","2008/03/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2008,0.191464355328017,43,1,1
-83.869414,39.995078,"Fraxinus nigra","United States","Ohio","Clark","","2011/08/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2011,0.194552400031602,43,1,1
-83.975448,43.949602,"Fraxinus nigra","United States","Michigan","Arenac","","2002/04/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2002,0.190382150476701,43,1,1
-83.781638,41.710153,"Fraxinus nigra","United States","Ohio","Lucas","","2007/03/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2007,0.192763015003115,43,1,1
-83.670267,40.894912,"Fraxinus nigra","United States","Ohio","Hancock","","2010/06/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2010,0.193617669682373,44,1,1
-83.703094,38.771003,"Fraxinus nigra","United States","Ohio","Brown","","2005/02/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","16","","","","plot",2005,0.195808081135949,44,0,1
-83.64264,46.068583,"Fraxinus nigra","United States","Michigan","Chippewa","","2003/04/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2003,1.88093961556816,44,1,1
-82.793077,42.938505,"Fraxinus nigra","United States","Michigan","","","2004/05/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",2004,0.191462634633324,45,1,1
-80.145226,41.88475,"Fraxinus nigra","United States","Pennsylvania","Erie","Billings Woods, W side of Conneauttee Lake, Edinboro","1919/06/22","GBIF","CM","CM","CM","Botany",4306,"2859184380","Jennings, O.E.; Fettermann, J.C.","s.n.","","","CM filed-as name","specimen",1919,0.192579072182963,45,1,1
-75.8302,40.18301,"Fraxinus nigra","United States","Pennsylvania","Berks","Caernarvon Twp, Headwaters of West Branch Conestoga River; ~2.34 mi WSW of Joanna Furnace","2006/08/22","GBIF","CM","CM","CM","Botany",4306,"2859479331","Gleason, W.","F06GLE37-J","J. Kunsman","","CM filed-as name","specimen",2006,0.69968866573172,45,1,2
-79.900389,41.940468,"Fraxinus nigra","United States","Pennsylvania","Erie","Boleratz Bog, 4 mi NW of Union City","1950/09/09","GBIF","CM","CM","CM","Botany",4306,"2859199345","Henry, L.K.; Buker, W.E.","s.n.","","","CM filed-as name","specimen",1950,0.192520308582225,45,1,1
-76.899874,41.811115,"Fraxinus nigra","United States","Pennsylvania","Tioga","Sullivan Twp, Tioga / Bradford County line at Route 6, ~2.2 mi WNW of Sylvania","2017/08/02","GBIF","CM","CM","CM","botany",4306,"2859247995","Gleason, W.; Hnatkovich, A.","F17GLE73-D","J. Kunsman","","","specimen",2017,0.19265668685062,45,1,1
-79.990849,42.119072,"Fraxinus nigra","United States","Pennsylvania","Erie","SE of Erie, Wintergreen Gulf","1928/07/24","GBIF","CM","CM","CM","Botany",4306,"2859204349","Jennings, O.E.","s.n.","","","CM filed-as name","specimen",1928,0.192331728364619,45,1,1
-80.19167,42.05139,"Fraxinus nigra","United States","Pennsylvania","Erie","ca 5.2 km ENE of Fairview, N side of Walnut Creek","1996/06/20","GBIF","CM","CM","CM","Botany",4306,"2859499906","Wagner, J.D.; Grund, S.P.","1122","J.D. Wagner 1997","","CM filed-as name","specimen",1996,0.692651619378573,45,1,1
-80.365211,40.509317,"Fraxinus nigra","United States","Pennsylvania","Beaver","adjacent to Old Field Trail near mouth of Traverse Creek at Raccoon Creek State Park","2017/10/09","GBIF","CM","CM","CM","Botany",4306,"2859482578","Miller, S.R.; Junker, C.","RACR0109","J.A. Isaac 2018","","","specimen",2017,0.194019366874672,45,1,1
-77.313343,45.573481,"Fraxinus nigra","Canada","Ontario","Renfrew","Golden Lake","1946/07/28","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899329087","Lloyd, H.","","Breitung, A.J.","","","specimen",1946,0.18863095868868,45,1,1
-79.965774,43.973775,"Fraxinus nigra","Canada","Ontario","Dufferin","Mono Tp., Conc. VIII, Lot 5, 3 km N of Mono Mills Mono, Conc. VIII, Lot 5, 3 kms N of Mono Mills.","1980/07/02","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899340153","Oldham, M.J.","2087","Riley, J.L.","1981/01/01","sessile leaves & tufts of hair at leaflet nodes per W. Draper.","specimen",1980,0.190356218753033,45,1,1
-79.283333,44.016667,"Fraxinus nigra","Canada","Ontario","York","Whitchurch-Stouffville, Kettle wetland complex 1.5 km SSE of Ballantreae Whitchurch-Stouffville, Kettle wetland complex 1.5 km SSE of Ballantreae.","1982/07/07","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899328835","Lindsay, K.M., Varga, S.","1631","Varga, S.; Lindsay, K.M.","1982/01/01","","specimen",1982,19.0310390223902,45,1,1
-77.797108,41.824805,"Fraxinus nigra","United States","Pennsylvania","Potter","below Brookland","1925/06/17","GBIF","CM","CM","CM","Botany",4306,"2859445306","Graham, H.W.","s.n.","","","CM filed-as name","specimen",1925,0.192642260024788,45,1,1
-75.52021,39.899569,"Fraxinus nigra","United States","Pennsylvania","Delaware","1 mi N of Concordville","1928/05/26","GBIF","CM","CM","CM","Botany",4306,"2859445307","Pennell, F.W.","14500","","","CM filed-as name","specimen",1928,0.194651051299912,45,1,2
-79.52733,40.8224599990666,"Fraxinus nigra","United States","Pennsylvania","Armstrong","Kittanning","1906/08/16","GBIF","CM","CM","CM","Botany",4306,"2859439299","Jennings, O.E.","s.n.","","","CM filed-as name","specimen",1906,0.193693273082924,45,1,1
-78.019723,41.538977,"Fraxinus nigra","United States","Pennsylvania","Potter","along Rt 872, 0.5 mi N of Wharton","1954/07/16","GBIF","CM","CM","CM","Botany",4306,"2859435296","Henry, L.K.","s.n.","","","CM filed-as name","specimen",1954,0.192943049642174,45,1,1
-75.614813,43.41382,"Fraxinus nigra","United States","New York","Oneida","","2007/09/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2007,0.190955754489874,45,1,1
-78.17788,40.8654399990664,"Fraxinus nigra","United States","Pennsylvania","Centre","3 mi SE of Philipsburg, head of Tom Titt Run, State Game Lands 33","1941/08/18","GBIF","CM","CM","CM","Botany",4306,"2859478276","Henry, L.K.","s.n.","","","CM filed-as name","specimen",1941,0.19364843252891,45,1,1
-77.492921,39.846244,"Fraxinus nigra","United States","Pennsylvania","Franklin","near Mount Alto Sanatorium","1921/05/17","GBIF","CM","CM","CM","Botany",4306,"2859435297","Jennings, O.E.","s.n.","","","CM filed-as name","specimen",1921,0.194706081693424,45,1,1
-78.986,42.186,"Fraxinus nigra","United States","New York","Cattaraugus","Swamp Road","2011/07/26","GBIF","A","A","A","A",4158,"2012878785","M. P. Widrlechner [data not captured]","699","","","","specimen",2011,69.2140373356886,45,1,1
-75.567036,44.302395,"Fraxinus nigra","United States","New York","St. Lawrence","","2008/10/22","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","13","","","","plot",2008,0.190003241801007,45,1,1
-81.383333,46.016667,"Fraxinus nigra","Canada","Ontario","Manitoulin","Killarney Provincial Park, S of Hwy 637 approx. 1 mi E of campground entrance Kilarney Provincial Park, S of Hwy 637 approx. 1 mile E of campground entrance.","1975/06/08","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899369804","Troy, D.","KPP 83","Troy, D.","","","specimen",1975,18.8150350353858,45,1,1
-82.30403,45.971961,"Fraxinus nigra","Canada","Ontario","Manitoulin","Maple Point 3 Maple points on Manitoulin Island.","1948/05/26","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899284568","Brown, D.K.","129","Brown, D.K.","","","specimen",1948,0.188198733506632,45,0,1
-79.462625,39.969796,"Fraxinus nigra","United States","Pennsylvania","Fayette","valley below Killarney Park to Indian Creek","1920/05/31","GBIF","CM","CM","CM","Botany",4306,"2859488308","Jennings, O.E.","s.n.","","","CM filed-as name","specimen",1920,0.194578523621038,45,0,3
-82.59756,43.036518,"Fraxinus nigra","United States","Michigan","","","2001/04/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2001,0.191358273863073,45,1,1
-82.698821,41.605114,"Fraxinus nigra","United States","Ohio","Erie","Kelleys Island","1911/07/08","GBIF","CM","CM","CM","Botany",4306,"2859202347","Jennings, O.E.","s.n.","","","","specimen",1911,0.192873526062314,45,0,1
-76.752121,43.037578,"Fraxinus nigra","United States","New York","Wayne","","2008/02/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2008,0.191357143521286,45,1,1
-82.875633,40.22289,"Fraxinus nigra","United States","Ohio","Delaware","","2005/01/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2005,0.194316648833572,45,1,1
-75.616667,45.3,"Fraxinus nigra","Canada","Ontario","Ottawa","Ottawa Approx. 5 miles south of east side of Albion Road Albion Road woodlands Gloucester Township. Woodlands.","1984/06/08","GBIF","CMN","CMN","CMN","CAN",830,"1804560887","Dugal, Albert W.; Pryer, Kathleen M.","1567","Dugal, A.W.","1986/01/01","","specimen",1984,18.8927250730646,45,1,1
-78.97,48.169167,"Fraxinus nigra","Canada","Quebec","","Lac La Bruere, canton de Rouyn, comté de Témiscamingue.","1977/08/14","GBIF","Université Laval","Université Laval","Université Laval","QFA",2997,"1248728427","Legault, Daniel","78","Legault, Daniel","","","specimen",1977,18.5802818827583,45,1,1
-78.744,46.644,"Fraxinus nigra","Canada","Quebec","","Lac Delaney, comté de Témiscamingue.","1982/08/17","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262011049","Masson, Pierre; Beaulieu, Michel","23966","Masson, Pierre","","","specimen",1982,67.4885146264979,45,1,1
-77.216667,48.392222,"Fraxinus nigra","Canada","Quebec","","Versant sud de la Baie James, comté d'Abitibi-Est, Senneterre, rivière Bell, bois frais le long de la rivière.","1957/07/22","GBIF","Université Laval","Université Laval","Université Laval","QFA",2997,"1248728505","Lepage, Ernest","35042","Lepage, Ernest","","","specimen",1957,18.5558685627059,45,1,1
-79.45,46.589559,"Fraxinus nigra","Canada","Ontario","","About 20 mi. N of North Bay","1934/06/22","GBIF","CM","CM","CM","Botany",4306,"2859459267","Graham, C.H.","s.n.","","","","specimen",1934,0.187527225796775,45,1,1
-76.017118,45.282966,"Fraxinus nigra","Canada","Ontario","Ottawa","Huntley Tp., Conc. V, Lot 8 Huntley Tp., Conc. V, Lot 8, Previous County Designation: Carleton Co.","1946/05/29","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899296081","Calder, J.A., Gillett, J.M.; Vick, D.F.","26A","Calder, J.A.","1946/06/04","","specimen",1946,0.188945506888228,45,1,1
-80.818984,44.177547,"Fraxinus nigra","Canada","Ontario","Grey","Saugeen River, at Hwy 6 Saugeen River, at Hwy 6.","1955/08/03","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899363477","Soper, J.H.","6139","Soper, J.H.","","","specimen",1955,0.190137437357915,45,1,1
-78.682466,39.982019,"Fraxinus nigra","United States","Pennsylvania","Bedford","along Turnpike, 2 mi E of Kegg","1941/07/20","GBIF","CM","CM","CM","Botany",4306,"2859200358","Jennings, O.E.; Boardman, C.M.","s.n.","","","CM filed-as name","specimen",1941,0.194565895013562,45,0,4
-77.294675,40.856251,"Fraxinus nigra","United States","Pennsylvania","Union","near Weikert, along Pennsylvania Railroad","1934/12/27","GBIF","CM","CM","CM","Botany",4306,"2859446302","Lewis, J.F.","s.n.","","","CM filed-as name","specimen",1934,0.193658021493141,45,1,1
-79.483333,45.316667,"Fraxinus nigra","Canada","Ontario","","Cardwell Tp., Conc. VIII, Lot 2, near SE shore of Cardwell (Long) Lake Cardwell Tp., Conc. VIII Lot 2, near SE shore of Cardwell (Long) L.","1982/07/27","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899382150","Whiting, R.E., Gray, S.L.","3719","Whiting, R.E.","1982/01/01","","specimen",1982,18.8909216828673,45,1,1
-79.3,48.516944,"Fraxinus nigra","Canada","Quebec","","Comté d'Abitibi-Ouest, lac Duparquet, bord du lac.","1966/08/30","GBIF","Université Laval","Université Laval","Université Laval","QFA",2997,"1248728381","Lavoie, Victorin","nd","Cinq-Mars, Lionel","","","specimen",1966,18.5422129959411,45,1,1
-81.298828,44.925918,"Fraxinus nigra","Canada","Ontario","Bruce","Bruce Peninsula","1936/07/17","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899324222","Krotkov, P.V.","10794","Krotkov, P.V.","","","specimen",1936,0.189331389074033,45,1,1
-81.35044,45.216275,"Fraxinus nigra","Canada","Ontario","Bruce","Bruce Peninsula, Lymburner Lake","1936/08/17","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899324159","Krotkov, P.V.","10792","Krotkov, P.V.","","","specimen",1936,0.189017643626303,45,1,1
-78.000589,43.207422,"Fraxinus nigra","United States","New York","Orleans","","2005/03/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2005,0.191176096685568,45,1,1
-78.602778,45.033333,"Fraxinus nigra","Canada","Ontario","Haliburton","Minden Tp., Between Soyers Lake Rd., and Soyers Lake, in swamp created by creek from Sutcliffe Lake, Location Number: 63 Minden Tp., Between Sayers Lake Rd., and Sayers Lake, in swamp created by creek from Sutcliffe Lake., Location Number: 63","1978/05/28","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899359240","Skelton, E., Skelton, E.","932","Skelton, E.; Skelton, E.","","","specimen",1978,18.9215560796712,45,1,1
-81.4729,41.5446,"Fraxinus nigra","United States","Ohio","Cuyahoga","Highland Heights Community Park","2001/06/19","GBIF","KU","KU","KU","KANU",4532,"176949199","Suneeti Jog","","Suneeti Jog","","","specimen",2001,6.94574593268453,45,1,1
-75.450249,41.150884,"Fraxinus nigra","United States","Pennsylvania","Monroe","Coolbaugh Twp, State Game Lands #127, ~1.73 mi E of Thornhurst","2015/08/19","GBIF","CM","CM","CM","Botany",4306,"2859482480","Gleason, W.","F15GLE60-H","J. Kunsman","","CM filed-as name","specimen",2015,0.193350091363013,45,1,1
-83.35,48.616667,"Fraxinus nigra","Canada","Ontario","Algoma","Peterbell About 1 mile north of bridge at Peterbell along Missinaibi River Growing on levee along river.","1976/08/16","GBIF","CMN","CMN","CMN","CAN",830,"1804615182","Shea, Garry A.","11730","Garton, C.E.","","","specimen",1976,18.5312923739814,45,1,1
-76.926785,40.792239,"Fraxinus nigra","United States","Pennsylvania","Snyder","Shamokin Dam to Richfield","1908/07/17","GBIF","CM","CM","CM","Botany",4306,"2859476280","Jennings, O.E.","s.n.","","","CM filed-as name","specimen",1908,0.193724793970595,45,1,1
-82.216667,50.15,"Fraxinus nigra","Canada","Ontario","Cochrane","Hudson Bay Lowlands, Mattagami River, first island downstream from Long Rapids Hudson Bay Lowlands, Mattagami River, First island downstream from Long Rapids.","1956/07/02","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899280185","Baldwin, W.K.W., Hustich, I.","6246","Baldwin, W.K.W.","","","specimen",1956,18.3632209149724,45,0,1
-80.24176,43.538677,"Fraxinus nigra","Canada","Ontario","Wellington","Guelph","1939/07/03","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899364968","Stroud, J.J.","","Shields, J.K.","","","specimen",1939,0.190822288803366,45,1,1
-80.086212,47.001329,"Fraxinus nigra","Canada","Ontario","Nipissing","Temagami Forest Reserve","1922/07/04","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899377445","Watson, W.R.","6965","Fernald, M.L.","1934/01/01","","specimen",1922,0.187078548054991,45,1,1
-83.2,50.15,"Fraxinus nigra","Canada","Ontario","Cochrane","Missinaibi River, Below Long Rapids, Location Number: 471 Missinaibi River, Below Long Rapids., Location Number: 471","1976/07/10","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899351774","Riley, J.L.","10553","Riley, J.L.","","","specimen",1976,661.075951489869,45,0,1
-80.068102,46.983122,"Fraxinus nigra","Canada","Ontario","Nipissing","Temagami Forest Reserve, Bear Island","1930/06/21","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899324496","Krotkov, P.V.","5687","P.V.K.","1930/01/01","","specimen",1930,0.187098399545985,45,1,1
-80.938168,48.705352,"Fraxinus nigra","Canada","Ontario","Cochrane","Timmins, 22 mi NE at Frederick House River Timmins, 22 miles NE at Frederick House River.","1952/08/16","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899276454","Baldwin, W.K.W., Breitung, A.J.","4020","","","","specimen",1952,0.185215666672162,45,1,1
-81.666667,42.483333,"Fraxinus nigra","Canada","Ontario","Elgin","Clearville 2.5 miles NE of Elgin-Kent County Shoreline candidate nature reserve Aldborough Township UTM 460035.","1983/07/10","GBIF","CMN","CMN","CMN","CAN",830,"1804573419","Brownell, V.R.; Catling, Paul M.","83-456","Brownell, V.R.","1986/01/01","","specimen",1983,19.1946391326002,45,1,1
-77.944923,43.209239,"Fraxinus nigra","United States","New York","Monroe","Brockport, New York. Front of Alpha House 96 Adams St","1971/06/14","GBIF","CM","CM","CM","Botany",4306,"2859455272","Hammond, D.H.","5944--3","","","CM filed-as name","specimen",1971,0.191174158631289,45,1,1
-79.57678,47.38183,"Fraxinus nigra","Canada","Ontario","Timiskaming","Lake Timiskaming, Martineau Bay","1932/07/16","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899284241","Brierly, W.B., Hodge, W.H.","687","","","","specimen",1932,0.67198803807123,45,1,1
-81.62208,39.26654,"Fraxinus nigra","United States","West Virginia","Wood","","2001/04/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2001,0.703087399702005,45,0,2
-80.240636,39.788078,"Fraxinus nigra","United States","Pennsylvania","Greene","","2003/02/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2003,0.194766070278153,45,0,1
-82.792912,38.735533,"Fraxinus nigra","United States","Ohio","Scioto","","2008/04/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2008,0.195844177110629,45,0,1
-75.787253,42.899798,"Fraxinus nigra","United States","New York","Madison","","2008/01/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2008,0.191503827469487,45,1,1
-76.16634,39.19455,"Fraxinus nigra","United States","Maryland","Kent","","1999/06/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1999,0.703352765415,45,0,1
-78.2729388888889,38.7552166666667,"Fraxinus nigra","United States","Virginia","Rappahannock","Piney River","2002/06/25","VegBank","Shenandoah National Park","Dean Walton","","",93,"","","","Dean Walton","2002/06/25","","plot",2002,0.195824147719734,45,0,1
-76.148774,44.091165,"Fraxinus nigra","United States","New York","Jefferson","","2004/02/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2004,0.19023022150139,45,1,2
-81.900479,40.593573,"Fraxinus nigra","United States","Ohio","Holmes","","2009/03/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2009,0.193931737106366,45,1,1
-81.245078,38.353671,"Fraxinus nigra","United States","West Virginia","Clay","","2005/11/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2005,0.196231703667692,45,0,2
-76.606695,42.733311,"Fraxinus nigra","United States","New York","Cayuga","","2007/08/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2007,0.191680846552629,45,1,1
-80.004558,37.401481,"Fraxinus nigra","United States","Virginia","Botetourt","","2009/11/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2009,0.197189137737237,45,0,1
-72.242825,44.152654,"Fraxinus nigra","United States","Vermont","Orange","","2005/04/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","56","","","","plot",2005,0.190164182239747,46,1,1
-74.985275,41.1982669990649,"Fraxinus nigra","United States","Pennsylvania","Pike","Lehman Township, Maskenozha Rod & Gun Club; ~2.9 mi NW of Ranchlands, Lake Maskenozha Quadrangle","2009/07/02","GBIF","CM","CM","CM","Botany",4306,"2859469847","Gleason, W.; Johnson, D.","F09GLE32-B","J. Kunsman","","CM filed-as name","specimen",2009,0.193300480851182,46,1,1
-72.690715,43.35481,"Fraxinus nigra","United States","Vermont","Windsor","","2008/04/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2008,0.191018786258269,46,1,1
-72.9086,41.86,"Fraxinus nigra","United States","Connecticut","Hartford","East Ravine, Onion Mountain","1983/07/14","GBIF","YPM","YPM","YPM","YU",2807,"1038958369","Cara Lee","","","","","specimen",1983,6.93379458794979,46,1,1
-73.08288,42.61119,"Fraxinus nigra","United States","Massachusetts","Berkshire","","1984/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10051","","","","plot",1984,0.690517921347805,46,1,1
-74.748849,44.785637,"Fraxinus nigra","United States","New York","St. Lawrence","","2006/12/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","54","","","","plot",2006,0.18948277397042,46,1,1
-73.789325,41.12355611,"Fraxinus nigra","United States","New York","Westchester","NE of Hawthorne and SW of Pleasantville, Graham Hills Preserve, W of Saw Mill River Parkway and E of the Taconic Parkway.  Collected for the Saw Mill River Bioblitz under auspices of the Groundwork Hudson Valley, Yonkers/Saw Mill River Coalition; habitat: Swamp forest","2009/09/26","NY","NY","NY","NY","Herbarium",251,"01157664","D. E. Atha","8464","D. E. Atha","2009/01/01","","specimen",2009,0.193378692091193,46,1,4
-74.0103,45.791114,"Fraxinus nigra","Canada","Quebec","","Saint-Jérôme, alluviums of the Rivière du Nord","1946/07/16","GBIF","KU","KU","KU","KANU",4532,"1092710450","Rolland-Germain","","Rolland-Germain","","","specimen",1946,0.188395002849996,46,1,2
-72.761,46.798,"Fraxinus nigra","Canada","Quebec","","Saint-Roch-de-Mékinac, comté Champlain.","1954/09/02","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261989246","Masson, Pierre","6887","Masson, Pierre","","","specimen",1954,67.4281216640988,46,1,1
-72.258056,45.114722,"Fraxinus nigra","Canada","Quebec","","Lac Memphrémagog (côté E), ruisseau Taylor, près de l’embouchure dans la baie MacPherson (sta. 21-1), canton de Stanstead","1965/07/05","GBIF","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","MT",1815,"473263563","Lévesque, Lucien, Fr.; Pageau, Gérard; Deschamps, Laurent; Legendre, Pierre","650705-2554 a","Lévesque, Lucien, Fr.; Pageau, Gérard; Deschamps, Laurent; Legendre, Pierre","","","specimen",1965,18.9127613143146,46,1,1
-73.508405,48.99115,"Fraxinus nigra","Canada","Quebec","","Canton Ashuapouchouan, comté de Roberval.","1970/06/18","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261976291","Cayouette, Richard; Bérubé, Rénald","10065","Cayouette, Richard","1970/06/29","","specimen",1970,0.184902553399127,46,0,1
-73.05,46.75,"Fraxinus nigra","Canada","Quebec","","En bordure W du lac Wapizagonke, au sud de la première phase, station 11.; habitat: Forêt dense dominée par Betula lutea et Abies balsamea. Bas-de-versant, dépression ouverte.","1971/07/19","QFA","Université Laval","Université Laval","Université Laval","QFA",NA,"QFA0578559","Lamoureux, Gisèle; Durand, Lucette","71-11-9","Rouleau, Ernest","","","specimen",1971,674.469492329963,46,1,1
-72.159718,48.446857,"Fraxinus nigra","Canada","Quebec","","Val-Jalbert comté de Roberval.","1962/07/24","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261961816","Cayouette, Richard","6159","Caron, Madeleine","1963/02/12","","specimen",1962,0.185498745261396,46,0,1
-73.599245,45.292164,"Fraxinus nigra","Canada","Quebec","","Saint-Remi, comté de Napierville.","1960/08/10","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261958315","Cinq-Mars, Lionel; al.","s.n.","Cinq-Mars, Lionel","","","specimen",1960,0.188935555820894,46,1,2
-73.661287,44.736809,"Fraxinus nigra","United States","New York","Clinton","","2005/01/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","18","","","","plot",2005,0.189535435332695,46,1,1
-74.461889,43.015668,"Fraxinus nigra","United States","New York","Fulton","","2008/02/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","75","","","","plot",2008,1.91380697444677,46,1,1
-74.651111,40.824167,"Fraxinus nigra","United States","New Jersey","Morris","Black River IBI Reference Site, Plot 8","2004/09/01","GBIF","CHRB","CHRB","CHRB","",4297,"2248100298","J. Morgan","BR0001","J. Morgan","","CHRB filed-as name","specimen",2004,19.3691756460998,46,1,3
-73.882538,43.803991,"Fraxinus nigra","United States","New York","Essex","","2007/09/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","56","","","","plot",2007,0.190538264747969,46,1,1
-72.97177,42.58342,"Fraxinus nigra","United States","Massachusetts","Berkshire","","1984/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10036","","","","plot",1984,0.690624018788597,46,1,1
-74.486365,42.998011,"Fraxinus nigra","United States","New York","Fulton","","2009/07/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2009,0.191399283346874,46,1,1
-74.213159,39.741612,"Fraxinus nigra","United States","New Jersey","Ocean","","2008/08/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2008,0.194813962078235,46,0,2
-71.8753,41.4697,"Fraxinus nigra","United States","Connecticut","New London","confluence of Pendleton Hill Brook and Hetchel Swamp Brook","1977/06/15","GBIF","YPM","YPM","YPM","CBS",2807,"1038977519","Gordon C. Tucker","","","","","specimen",1977,6.94857866170093,47,0,1
