"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-97.550271,42.859182,"Fraxinus pennsylvanica","United States","South Dakota","Yankton","Lewis and Clark Reservoir, Gavins Point Recreation Area","1965/06/20","GBIF","KU","KU","KU","KANU",4532,"233098954","Larry J Harms","","Craig C Freeman","","","specimen",1965,0.191547033975051,5,1,1
-97.92583,46.51359,"Fraxinus pennsylvanica","United States","North Dakota","Ransom","Fort Ransom, 0.5 mi S","1969/07/06","GBIF","KU","KU","KU","KANU",4532,"233098772","Steve Stephens; Ralph E Brooks","","Craig C Freeman","","","specimen",1969,0.675395720805579,5,1,1
-97.8348,38.7417,"Fraxinus pennsylvanica","United States","Kansas","Saline","Brookville, 2.5 mi S, 2.2 mi E","2004/05/17","GBIF","KU","KU","KU","KANU",4532,"233098758","Jeff Elliott","","Jeff Elliott","","","specimen",2004,7.05017567563534,5,1,1
-97.755533,48.181101,"Fraxinus pennsylvanica","United States","North Dakota","Grand Forks","","2008/06/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2008,0.185789632544838,5,1,1
-98.075294,49.079039,"Fraxinus pennsylvanica","Canada","Manitoba","","12 miles SE of Morden NW 30-1-5W (Lat+long determined using http://www.masc.mb.ca/masc.nsf/land_parcel_info.html and Google Maps)","1986/07/03","GBIF","University of Manitoba","University of Manitoba","University of Manitoba","WIN",3048,"1703297825","D.L. Peterkin","PF 270","","","","specimen",1986,0.184806240166376,5,1,1
-98.22191,50.20729,"Fraxinus pennsylvanica","Canada","Manitoba","","Delta Wildlife Refuge, along shore of Lake Manitoba","1964/05/26","GBIF","KU","KU","KU","KANU",4532,"233098907","Steve Stephens","","Craig C Freeman","","","specimen",1964,0.660849438447286,5,1,1
-97.499456,47.937206,"Fraxinus pennsylvanica","United States","North Dakota","Grand Forks","Arvilla, 2 mi NE; Turtle River State Park","1974/08/20","GBIF","KU","KU","KU","KANU",4532,"233098804","Ralph E Brooks","","Craig C Freeman","","","specimen",1974,0.186056438502015,5,1,1
-97.466462,37.679328,"Fraxinus pennsylvanica","United States","Kansas","Sedgwick","unknown","1933/07/01","GBIF","KU","KU","KU","KANU",4532,"176951057","Wichita University","","Craig C Freeman","","","specimen",1933,0.196911104334484,5,1,1
-98.309833,35.406741,"Fraxinus pennsylvanica","United States","Oklahoma","Caddo","Kiwanis Canyon of Caddo Canyons","1955/05/14","GBIF","KU","KU","KU","KANU",4532,"233098985","George J Goodman","","Craig C Freeman","","","specimen",1955,0.199150523916564,5,1,1
-97.861106,39.91164,"Fraxinus pennsylvanica","United States","Kansas","Republic","0.25-0.5 mi NW of Pawnee Monument which is 2 mi SW of Republic","1960/06/10","GBIF","KU","KU","KU","KANU",4532,"176951068","Gordon E Morley","","Craig C Freeman","","","specimen",1960,0.194638590291484,5,1,1
-97.64,31.15,"Fraxinus pennsylvanica","United States","Texas","Bell","FTHD -- south of north nolan road -- ERC47","2006/06/23","VegBank","Fort Hood Vegetation Map","","","",75,"","","","Charlotte Reemts","2006/06/23","","plot",2006,731.181923427062,5,1,1
-97.59192,41.17589,"Fraxinus pennsylvanica","United States","Nebraska","Polk","Stromsburg, 7 mi N","1971/05/13","GBIF","KU","KU","KU","KANU",4532,"233098712","Steve Stephens","","Craig C Freeman","","","specimen",1971,0.695966082699991,5,1,1
-97.734,33.3676,"Fraxinus pennsylvanica","United States","Texas","Wise","Co Rd 1590 ca 0.5 mi W of Co Rd 1593, at curve in road.","2003/09/05","BRIT","BRIT","BRIT","BRIT","",361,"R. J. O'Kennon 18917","R. J. O'Kennon","18917","R. J. O'Kennon","","","specimen",2003,7.23914983342843,5,1,1
-97.55611,36.67606,"Fraxinus pennsylvanica","United States","Oklahoma","Grant","Lamont, 1 mi S","1974/05/27","GBIF","KU","KU","KU","KANU",4532,"233098936","Steve Stephens","","Craig C Freeman","","","specimen",1974,0.712474648999464,5,1,1
-97.593807,29.99534,"Fraxinus pennsylvanica","United States","Texas","Caldwell","","2005/08/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2005,0.204117534080541,5,1,2
-97.740678,34.125383,"Fraxinus pennsylvanica","United States","Oklahoma","Jefferson","","2009/10/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2009,0.200375970524581,5,1,1
-97.540197,32.921524,"Fraxinus pennsylvanica","United States","Texas","Tarrant","","2011/02/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2011,0.20150067737756,5,1,1
-97.717087,45.010742,"Fraxinus pennsylvanica","United States","South Dakota","Clark","","2005/09/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2005,0.189239787510175,5,1,1
-97.431904,44.098312,"Fraxinus pennsylvanica","United States","South Dakota","Miner","","2010/07/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2010,0.190222546647428,5,1,1
-97.786553,30.610718,"Fraxinus pennsylvanica","United States","Texas","Williamson","","2009/02/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2009,0.203581656549897,5,1,1
-97.663336,40.084739,"Fraxinus pennsylvanica","United States","Nebraska","Thayer","","2008/04/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2008,0.19445968807781,5,1,1
-96.57277,48.69574,"Fraxinus pennsylvanica","United States","Minnesota","Kittson","Kittson County ... Norway Dunes: NW1/4 SE1/4 Sec. 10. T160N, R46W.;Norway Dunes, The Nature Conservancy;160N;46W;10","1983/08/27","GBIF","MIN","MIN","MIN","Plants",4613,"2265556832","Boe, J.","2082","","","","specimen",1983,0.66681430563009,6,1,1
-96.677862,38.943832,"Fraxinus pennsylvanica","United States","Kansas","Geary","","2008/06/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2008,1.95632264510599,6,1,1
-96.801389,39.0725,"Fraxinus pennsylvanica","United States","Kansas","Geary","Junction City, 1.5 mi N; Fort Riley Military Reservation, Training Unit 3, Moon Lake and vicinity","2002/05/21","GBIF","KU","KU","KU","KANU",4532,"176949165","Craig C Freeman","","Craig C Freeman","","","specimen",2002,19.5500888008291,6,1,1
-96.59777778,50.43055556,"Fraxinus pennsylvanica","Canada","Manitoba","","Manitoba Model Forest Project 93-2-06.  Site#22. Patricia Beach Provincial Recreation Park; habitat: Sand dunes","1993/08/11","WIN","University of Manitoba","University of Manitoba","University of Manitoba","WIN",NA,"55734","Elizabeth Punter","93/1045","","","","specimen",1993,18.3324586190129,6,1,1
-97.075577,35.865153,"Fraxinus pennsylvanica","United States","Oklahoma","Lincoln","","2011/03/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2011,0.198705372035893,6,1,1
-96.69625,37.54353,"Fraxinus pennsylvanica","United States","Kansas","Butler","Latham, 0.5 mi N, 3 mi W","1972/07/25","GBIF","KU","KU","KU","KANU",4532,"176951055","Steve Stephens; Steven Meyer","","Craig C Freeman","","","specimen",1972,0.709369684038406,6,1,1
-97.1425,49.752778,"Fraxinus pennsylvanica","Canada","Manitoba","","Town of St. Norbert. 1 km east of Hwy 75, south bank of La Salle River. 338128 map 62H/14 (Google Maps 49.75278, -97.142488)","1998/09/15","GBIF","University of Manitoba","University of Manitoba","University of Manitoba","WIN",3048,"2028086065","I. Davidson-Hunt","9885","I. Davidson-Hunt","","","specimen",1998,18.4067769100575,6,1,1
-96.942551,34.968097,"Fraxinus pennsylvanica","United States","Oklahoma","Pottawatomie","","2012/01/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2012,0.199573203504377,6,1,1
-96.801584,40.639279,"Fraxinus pennsylvanica","United States","Nebraska","Lancaster","Sprague, 0.5 mi N, 2.5 mi W; Bluestem Lake","1972/05/29","GBIF","KU","KU","KU","KANU",4532,"233098782","Steve Stephens","","Craig C Freeman","","","specimen",1972,1.93884433404916,6,1,1
-96.71,51.1141669990785,"Fraxinus pennsylvanica","Canada","Manitoba","","Hecla Island, Lake Winnipeg","1978/08/22","GBIF","University of Manitoba","University of Manitoba","University of Manitoba","WIN",3048,"1703289187","Leanne M. Jablonski","38","L.M.Jablonski","","","specimen",1978,18.2575259180053,6,0,1
-96.711763,41.761979,"Fraxinus pennsylvanica","United States","Nebraska","Cuming","West Point, 5.5 mi S on US 275 and just W","1972/07/22","GBIF","KU","KU","KU","KANU",4532,"233098780","Steven P Churchill","","Steven P Churchill","","","specimen",1972,0.19270844807948,6,1,1
-96.93095,42.775534,"Fraxinus pennsylvanica","United States","South Dakota","Clay","Vermillion, Dakota and Chestnut","1965/06/19","GBIF","KU","KU","KU","KANU",4532,"233098735","Dick Shult","","Craig C Freeman","","","specimen",1965,0.191635976248284,6,1,1
-96.765136,44.848978,"Fraxinus pennsylvanica","United States","South Dakota","Deuel","","2009/07/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2009,0.189414433365199,6,1,1
-96.83244,47.26444,"Fraxinus pennsylvanica","United States","Minnesota","Norman","Norman County ... Red River, 1 mi. W of Hendrum;;144N;49W;","1941/06/13","GBIF","MIN","MIN","MIN","Plants",4613,"2265556300","Moore, John; et al.","14229","","","","specimen",1941,0.672449387051315,6,1,1
-96.81728,32.81958,"Fraxinus pennsylvanica","United States","Texas","Dallas","Dallas, cedar Branch Creek just west of Dallas North Tollway Atera Apartment Complex, 4606 Cedar Springs Road","2013/10/10","GBIF","UCR","UCR","UCR","",4853,"2422522079","Raul Gutierrez","2863","Raul Gutierrez","2014/01/01","","specimen",2013,0.72574086242706,6,1,1
-96.615487,43.520264,"Fraxinus pennsylvanica","United States","South Dakota","Minnehaha","Rowena, 3 mi W","1968/05/27","GBIF","KU","KU","KU","KANU",4532,"233098837","Steve Stephens","","Craig C Freeman","","","specimen",1968,0.190841979928825,6,1,1
-96.698867,29.631279,"Fraxinus pennsylvanica","United States","Texas","Colorado","","2011/01/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2011,0.204430784254343,6,1,2
-96.60971,46.84796,"Fraxinus pennsylvanica","United States","Minnesota","Clay","Clay County ... 3 miles east of Dilworth;;139N;47W;","1956/09/13","GBIF","MIN","MIN","MIN","Plants",4613,"2265552673","Moore, John","23009","","","","specimen",1956,0.674084682187755,6,1,1
-96.752688,45.182251,"Fraxinus pennsylvanica","United States","South Dakota","Grant","","2007/09/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2007,0.189054436110334,6,1,1
-96.573506,35.459518,"Fraxinus pennsylvanica","United States","Oklahoma","Okfuskee","","2010/07/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2010,0.19909945219972,6,1,1
-96.558065,33.312635,"Fraxinus pennsylvanica","United States","Texas","Collin","","2004/09/22","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2004,0.201138207207716,6,1,1
-96.622872,30.46965,"Fraxinus pennsylvanica","United States","Texas","Burleson","","2006/10/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2006,0.203705200781684,6,1,2
-96.677824,31.356103,"Fraxinus pennsylvanica","United States","Texas","Limestone","","2007/11/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2007,0.202922046191446,6,1,1
-97.085966,28.525167,"Fraxinus pennsylvanica","United States","Texas","Refugio","","2004/03/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2004,0.205364853627542,6,0,2
-96.944118,36.938438,"Fraxinus pennsylvanica","United States","Oklahoma","Kay","","2011/12/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2011,0.197649949479131,6,1,1
-95.92,34.25,"Fraxinus pennsylvanica","United States","Oklahoma","Atoka","","1986/02/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1986,720.930514782835,8,1,1
-95.938614,38.261944,"Fraxinus pennsylvanica","United States","Kansas","Coffey","Hartford, 3 mi S, 2 mi E; Flint Hills National Wildlife Refuge","2001/09/13","GBIF","KU","KU","KU","KANU",4532,"176949344","Craig C Freeman; Caleb A Morse","","Craig C Freeman","","","specimen",2001,0.196324494285067,8,1,1
-95.881667,46.7825,"Fraxinus pennsylvanica","United States","Minnesota","Becker","Dunton County Park. Becker County...Dunton County Park, about 3 miles southwest of Detroit Lakes...northwest end of Muskrat Lake... T 138N R 41W SE1/4 of NE1/4 of Sec 8. 138N 41W 8","1993/07/02","GBIF","MIN","MIN","MIN","Plants",4613,"2265548262","Smith, Welby","22732","","","","specimen",1993,18.7317227297443,8,1,1
-95.939407,40.091769,"Fraxinus pennsylvanica","United States","Nebraska","","Humboldt, S","1974/06/16","GBIF","KU","KU","KU","KANU",4532,"233098806","Paul Shildneck","","Ronald L Hartman","","","specimen",1974,0.194452414432996,8,1,1
-95.901983,37.029806,"Fraxinus pennsylvanica","United States","Kansas","Montgomery","","2009/04/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2009,0.197559277996787,8,1,1
-95.897,49.633,"Fraxinus pennsylvanica","Canada","Manitoba","","Nursery at Hadashville; habitat: Riverbank. Moist","1967/06/01","WIN","University of Manitoba","University of Manitoba","University of Manitoba","WIN",NA,"16757","M. Hoefs","67.34","","","","specimen",1967,66.3116758229941,8,1,1
-95.997622,39.083998,"Fraxinus pennsylvanica","United States","Kansas","Wabaunsee","Maple Hill, 2.2 mi E","1997/06/04","GBIF","KU","KU","KU","KANU",4532,"176949350","Robert E Russell; Ronald L McGregor","","","","","specimen",1997,0.195488836518268,8,1,1
-95.92744,44.36318,"Fraxinus pennsylvanica","United States","Minnesota","Lyon","Lyon County ... Camden State Park ... T110N R42W Sec. 5 NE1/4;Camden State Park;110N;42W;5","1977/06/14","GBIF","MIN","MIN","MIN","Plants",4613,"2265555545","Stassen, Carol","70","","","","specimen",1977,0.683776311889491,8,1,1
-95.97,47.69,"Fraxinus pennsylvanica","United States","Minnesota","Polk","","1988/01/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1988,670.776599110131,8,1,1
-95.92346,41.817256,"Fraxinus pennsylvanica","United States","Iowa","Harrison","","2005/02/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2005,0.192650216045263,8,1,1
-95.90583,45.00056,"Fraxinus pennsylvanica","United States","Minnesota","Lac qui Parle","Lac Qui Parle Co. ... Island in Lac Qui Parle;Lac Qui Parle Wildlife Management Area;;;","1936/08/09","GBIF","MIN","MIN","MIN","Plants",4613,"2265555372","Moyle, J.","2307","","","","specimen",1936,0.681302825105382,8,1,1
-95.94,31.81,"Fraxinus pennsylvanica","United States","Texas","Anderson","","1975/07/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1975,729.055334886661,8,1,1
-95.886589,29.125866,"Fraxinus pennsylvanica","United States","Texas","Matagorda","","2009/02/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2009,0.204860915969613,8,1,2
-95.91,48.62,"Fraxinus pennsylvanica","United States","Minnesota","Roseau","","1989/12/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1989,667.113381624167,8,1,1
-96,30.89,"Fraxinus pennsylvanica","United States","Texas","Madison","","1992/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1992,732.010956529563,8,1,1
-95.92,33.94,"Fraxinus pennsylvanica","United States","Oklahoma","Choctaw","","1992/11/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1992,721.98477301129,8,1,1
-95.941408,32.038368,"Fraxinus pennsylvanica","United States","Texas","Henderson","","2003/02/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2003,0.202308460168826,8,1,1
-95.971343,35.066737,"Fraxinus pennsylvanica","United States","Oklahoma","Pittsburg","","2008/07/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2008,0.199478438533989,8,1,1
-95.84128,28.988803,"Fraxinus pennsylvanica","United States","Texas","Matagorda","","2005/12/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2005,0.204976603977629,9,1,2
-95.82,43.95,"Fraxinus pennsylvanica","United States","Minnesota","Murray","","1988/01/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1988,685.374917825331,9,1,1
-95.549563,42.404237,"Fraxinus pennsylvanica","United States","Iowa","Ida","","2008/11/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2008,0.192029995264347,10,1,1
-95.530552,36.750496,"Fraxinus pennsylvanica","United States","Oklahoma","Nowata","","2010/02/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2010,0.197836062067359,10,1,1
-95,30.72,"Fraxinus pennsylvanica","United States","Texas","Polk","","1992/07/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",1992,732.550315150517,12,1,1
-94.966679,36.976281,"Fraxinus pennsylvanica","United States","Oklahoma","Ottawa","","2007/10/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2007,0.197612411421826,12,1,1
-94.966057,33.381157,"Fraxinus pennsylvanica","United States","Texas","Titus","","2002/05/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2002,0.201074409638726,12,1,1
-94.95,48.96,"Fraxinus pennsylvanica","United States","Minnesota","Lake of the Woods","","1989/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",1989,665.7724923713,12,0,1
-94.921862,39.33605,"Fraxinus pennsylvanica","United States","Kansas","Leavenworth","Ft Leavenworth Military Reservation; SE corner","1996/09/25","GBIF","KU","KU","KU","KANU",4532,"176949326","Craig C Freeman","","Craig C Freeman","","","specimen",1996,0.195230819219617,12,1,1
-94.98897,38.76465,"Fraxinus pennsylvanica","United States","Kansas","Johnson","Edgerton, 1 mi E","1965/05/11","GBIF","KU","KU","KU","KANU",4532,"176950953","Steve Stephens","","Craig C Freeman","","","specimen",1965,0.704932371301981,12,1,1
-94.920006,35.848527,"Fraxinus pennsylvanica","United States","Oklahoma","Cherokee","","2007/10/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","305","","","","plot",2007,0.198721576511136,12,1,1
-94.94,31.47,"Fraxinus pennsylvanica","United States","Texas","Angelina","","1992/03/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",1992,730.154783015904,12,1,1
-94.94,46.26,"Fraxinus pennsylvanica","United States","Minnesota","Todd","","1990/11/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1990,676.389378579568,12,1,1
-94.96,45.97,"Fraxinus pennsylvanica","United States","Minnesota","Todd","","1990/11/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1990,677.523688533854,12,1,1
-94.99654,37.600616,"Fraxinus pennsylvanica","United States","Kansas","Crawford","","2009/06/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2009,0.196989982645313,12,1,1
-94.942971,34.302809,"Fraxinus pennsylvanica","United States","Oklahoma","McCurtain","","2011/01/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2011,0.200207990866406,12,1,1
-94.93,44.51,"Fraxinus pennsylvanica","United States","Minnesota","Redwood","","1988/01/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1988,683.20810946726,12,1,1
-94.966983,32.425181,"Fraxinus pennsylvanica","United States","Texas","Gregg","","2002/02/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2002,0.201956508878158,12,1,1
-94.928611,40.256013,"Fraxinus pennsylvanica","United States","Missouri","Nodaway","","2011/01/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2011,0.194282317620051,12,1,1
-94.96,49.3,"Fraxinus pennsylvanica","United States","Minnesota","Lake of the Woods","","1989/04/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1989,664.431011985024,12,0,1
-95,29.89,"Fraxinus pennsylvanica","United States","Texas","Harris","","1992/03/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1992,735.152484089063,12,1,2
-94.87611,47.47194,"Fraxinus pennsylvanica","United States","Minnesota","Beltrami","Beltrami County ... West shore of Lake Bemidji;;146N;33W;","1941/08/09","GBIF","MIN","MIN","MIN","Plants",4613,"2265558493","Moore, John; et al.","15069","","","","specimen",1941,0.671633783369935,13,1,1
-94.55427,43.97858,"Fraxinus pennsylvanica","United States","Minnesota","Watonwan","Watonwan County ... South fork of the Watonwan River, 5 miles east of St. James;;106N;31W;","1945/05/30","GBIF","MIN","MIN","MIN","Plants",4613,"2265557299","Moore, John","16968","","","","specimen",1945,0.685263827611273,14,1,1
-94.516167,42.926845,"Fraxinus pennsylvanica","United States","Iowa","Palo Alto","","2003/07/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2003,0.191475045606327,15,1,1
-94.334317,41.57376,"Fraxinus pennsylvanica","United States","Iowa","Guthrie","","2010/09/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2010,0.19290648993274,15,1,1
-93.86869,47.64968,"Fraxinus pennsylvanica","United States","Minnesota","Itasca","Itasca Co.; Located directly southwest of Spring Lake; T 148N R 25W SW1/4 of SE1/4 of sec 8;Chippewa National Forest;148N;25W;8","1994/06/12","GBIF","MIN","MIN","MIN","Plants",4613,"2265553491","Myhre, K.","4957","","","","specimen",1994,0.67093474154602,17,1,1
-93.894214,30.103976,"Fraxinus pennsylvanica","United States","Texas","Orange","","2006/09/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2006,0.204023512307535,17,1,1
-93.94042,33.370171,"Fraxinus pennsylvanica","United States","Arkansas","Miller","","2001/09/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","205","","","","plot",2001,0.201084644601906,17,1,1
-93.912222,48.630278,"Fraxinus pennsylvanica","United States","Minnesota","Koochiching","Along the Rainy River, about 12 miles west of Loman. NW/4 of SE1/4 of section;;160N;26W;36","1994/08/17","GBIF","MIN","MIN","MIN","Plants",4613,"2265443074","Smith, Welby","25145","","","","specimen",1994,18.5298016688346,17,1,1
-93.89092,46.9548,"Fraxinus pennsylvanica","United States","Minnesota","Cass","Cass Co.; Located 3 miles west of Thunder Lake; Little Thunder Lake; T 140N R 25W NE1/4 of NE1/4 of Sec 7;Land O Lakes State Forest;140N;25W;7","1992/08/18","GBIF","MIN","MIN","MIN","Plants",4613,"2265556150","Myhre, K.","3141","","","","specimen",1992,0.673665411855955,17,1,1
-93.921318,35.506432,"Fraxinus pennsylvanica","United States","Arkansas","Franklin","","2000/09/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2000,0.199054011048831,17,1,1
-93.94289,45.30396,"Fraxinus pennsylvanica","United States","Minnesota","Wright","Lake Maria State Park. Wright County ... T 121N, R 26W, SE1/4 NE1/4 Sec. 10. Lake Marie [sic] State Park. About 1/4 mile northwest of the junction of county roads 111 and 39.. 121N 26W 10","1979/09/13","GBIF","MIN","MIN","MIN","Plants",4613,"2265556513","Smith, Welby","1890","","","","specimen",1979,0.680122053466249,17,1,1
-93.99847,44.27458,"Fraxinus pennsylvanica","United States","Minnesota","Le Sueur","East Minnesota River Wildlife Management Area. Le Sueur County ... Approx. 1 mi SW of Kasota ... bluff overlooking the Minnesota River. High Lime Prairie. T109N, R26W, Sec. 6.. 109N 26W 6","1979/10/06","GBIF","MIN","MIN","MIN","Plants",4613,"2265558965","Wheeler, Gerald","5047","","","","specimen",1979,0.684119337739157,17,1,1
-93.86,31.58,"Fraxinus pennsylvanica","United States","Texas","Sabine","","1992/05/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1992,729.799988411333,17,1,1
-94,34.06,"Fraxinus pennsylvanica","United States","Arkansas","Howard","","1995/04/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1995,721.577406047619,17,1,1
-93.939918,36.191751,"Fraxinus pennsylvanica","United States","Arkansas","Washington","","2011/05/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","13","","","","plot",2011,1.98386511411544,17,1,1
-93.934111,41.327919,"Fraxinus pennsylvanica","United States","Iowa","Madison","","2000/08/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","16","","","","plot",2000,0.193164610402975,17,1,1
-93.876606,40.690944,"Fraxinus pennsylvanica","United States","Iowa","Decatur","","2007/04/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2007,0.193830364104338,17,1,1
-93.97277,38.475813,"Fraxinus pennsylvanica","United States","Missouri","Henry","","2008/10/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2008,0.196107965461925,17,1,1
-93.96,37.59,"Fraxinus pennsylvanica","United States","Missouri","Cedar","","1988/09/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1988,709.20343687368,17,1,1
-93.880867,39.410201,"Fraxinus pennsylvanica","United States","Missouri","Ray","","2011/01/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2011,0.195154758733288,17,1,1
-93.974468,42.143647,"Fraxinus pennsylvanica","United States","Iowa","Boone","","2001/04/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2001,0.192305756586539,17,1,1
-93.92,43.62,"Fraxinus pennsylvanica","United States","Minnesota","Faribault","","1990/05/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1990,686.647783606441,17,1,1
