"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-89.94,37.84,"Fraxinus americana","United States","Missouri","Perry","","1988/04/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1988,708.300527604693,18,1,1
-89.94,33.22,"Fraxinus americana","United States","Mississippi","Holmes","","1976/12/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1976,724.409200856616,18,1,1
-89.918904,39.175411,"Fraxinus americana","United States","Illinois","Macoupin","","2007/08/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2007,0.19539535421176,18,1,1
-89.93,32.92,"Fraxinus americana","United States","Mississippi","Holmes","","1993/10/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1993,725.409191535863,18,1,1
-89.901096,31.930714,"Fraxinus americana","United States","Mississippi","Simpson","","2006/11/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2006,0.202405889236635,18,1,1
-89.927227,40.529261,"Fraxinus americana","United States","Illinois","Fulton","","2003/08/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2003,0.193998631330416,18,1,1
-89.911321,46.019279,"Fraxinus americana","United States","Wisconsin","Vilas","","2000/08/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2000,0.188147353184252,18,0,4
-89.922722,38.664339,"Fraxinus americana","United States","Illinois","Madison","","2003/07/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.195916577002455,18,1,1
-89.91984,42.636421,"Fraxinus americana","United States","Wisconsin","Lafayette","","2001/10/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2001,0.191783749323219,18,1,1
-89.91,37,"Fraxinus americana","United States","Missouri","Stoddard","","1988/03/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",1988,711.32121290812,18,1,1
-89.632858,35.25433,"Fraxinus americana","United States","Tennessee","Fayette","","2000/02/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2000,0.199297755723007,19,1,1
-89.832377,41.329764,"Fraxinus americana","United States","Illinois","Bureau","","2011/05/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2011,0.193162676515048,19,1,1
-88.936851,35.997737,"Fraxinus americana","United States","Tennessee","Gibson","","1997/02/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","16","","","","plot",1997,0.198575983691325,21,1,1
-88.947197,37.379739,"Fraxinus americana","United States","Illinois","Johnson","","2008/08/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2008,0.197210846382293,21,1,1
-88.991419,44.757462,"Fraxinus americana","United States","Wisconsin","Shawano","","2006/01/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2006,0.189513163595127,21,0,4
-89,32.71,"Fraxinus americana","United States","Mississippi","Neshoba","","1977/03/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1977,726.105551047293,21,1,1
-89,31.81,"Fraxinus americana","United States","Mississippi","Jones","","1977/04/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1977,729.055334886269,21,1,1
-88.94,34.52,"Fraxinus americana","United States","Mississippi","Union","","1976/12/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1976,720.007293943078,21,1,1
-88.930851,45.00288,"Fraxinus americana","United States","Wisconsin","Menominee","","2001/08/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2001,0.189248278593476,21,0,4
-88.98,36.75,"Fraxinus americana","United States","Kentucky","Hickman","","1986/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10043","","","","plot",1986,712.212894048052,21,1,1
-88.982583,46.626429,"Fraxinus americana","United States","Michigan","Houghton","","2010/05/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2010,0.187487080582893,21,0,4
-88.979357,33.370819,"Fraxinus americana","United States","Mississippi","Oktibbeha","","2006/01/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","303","","","","plot",2006,0.20108404176157,21,1,1
-88.865619,40.423204,"Fraxinus americana","United States","Illinois","McLean","","2008/01/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2008,0.194108845030285,22,1,1
-88.752052,43.645821,"Fraxinus americana","United States","Wisconsin","Fond du Lac","","1988/08/03","GBIF","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","MIL",3784,"1305235222","Lawrence Leitner","2063","","","","specimen",1988,0.190707656405995,22,1,3
-88.810797,38.598572,"Fraxinus americana","United States","Illinois","Marion","","2009/02/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2009,0.195983398072853,22,1,1
-88.886401,41.189038,"Fraxinus americana","United States","Illinois","La Salle","","2006/12/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2006,0.193310143911585,22,1,1
-88.866546,47.039497,"Fraxinus americana","United States","Michigan","Houghton","","2009/08/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2009,0.187036921481402,22,0,4
-88.838513,30.820758,"Fraxinus americana","United States","Mississippi","George","","2010/04/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2010,0.203396939811247,22,1,1
-88.881487,39.075794,"Fraxinus americana","United States","Illinois","Fayette","","2002/09/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2002,0.195497219405531,22,1,1
-88.561589,42.545305,"Fraxinus americana","United States","Wisconsin","Walworth","","2006/07/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2006,0.191880442653594,23,1,2
-88.659711,48.124534,"Fraxinus americana","United States","Michigan","Keweenaw","","2003/06/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2003,0.185851526943031,23,0,3
-87.9667,41.4333,"Fraxinus americana","United States","Illinois","Will","Joliet","1904/05/10","GBIF","F","F","F","Botany",4382,"1228196703","H. C. Skeels","66","","","","specimen",1904,6.94995455122431,25,1,1
-87.935238,35.564765,"Fraxinus americana","United States","Tennessee","Perry","","2008/11/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",2008,0.198997463429293,25,1,1
-87.89,30.75,"Fraxinus americana","United States","Alabama","Baldwin","","1971/09/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1971,732.45529023737,25,0,1
-87.994818,45.773645,"Fraxinus americana","United States","Wisconsin","Marinette","","2005/12/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2005,0.18841395275639,25,0,7
-87.91,37.39,"Fraxinus americana","United States","Kentucky","Crittenden","","1986/10/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10018","","","","plot",1986,709.9234080054,25,1,1
-87.95967,38.052093,"Fraxinus americana","United States","Indiana","Posey","","2002/12/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2002,0.196536339228546,25,1,1
-87.978056,34.600607,"Fraxinus americana","United States","Alabama","Colbert","","2000/07/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2000,0.199924795652588,25,1,1
-88,36.56,"Fraxinus americana","United States","Tennessee","Stewart","","1989/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1989,712.888259583131,25,1,1
-87.864613,42.807002,"Fraxinus americana","United States","Wisconsin","Racine","","1988/06/27","GBIF","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","MIL",3784,"1305235452","Lawrence Leitner","797","","","","specimen",1988,0.191602523032044,25,1,2
-87.95424,43.362447,"Fraxinus americana","United States","Wisconsin","Ozaukee","","1989/07/21","GBIF","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","MIL",3784,"1305236563","Lawrence Leitner","3000","","","","specimen",1989,0.191010630817249,25,1,2
-87.909392,44.823398,"Fraxinus americana","United States","Wisconsin","Oconto","","2002/08/22","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2002,0.189442035972565,25,0,6
-87.94,31.61,"Fraxinus americana","United States","Alabama","Clarke","","1971/10/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1971,729.703074898792,25,1,1
-87.972571,32.747276,"Fraxinus americana","United States","Alabama","Greene","","1999/04/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",1999,0.201661239758901,25,1,1
-87.941857,46.133333,"Fraxinus americana","United States","Michigan","Dickinson","","2003/01/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.188023455069342,25,0,6
-87.922521,39.38485,"Fraxinus americana","United States","Illinois","Clark","","2008/05/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","19","","","","plot",2008,0.195180769706298,25,1,1
-87.892229,40.285387,"Fraxinus americana","United States","Illinois","Vermilion","","2005/12/22","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2005,0.194251865153018,25,1,1
-87.75,33.56,"Fraxinus americana","United States","Alabama","Fayette","","1989/11/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1989,723.268590398899,26,1,1
-86.88,37.03,"Fraxinus americana","United States","Kentucky","Logan","","1986/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10018","","","","plot",1986,711.213981149223,29,1,1
-86.890301,38.662749,"Fraxinus americana","United States","Indiana","Martin","","1998/12/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1998,0.195918192441987,29,1,1
-86.88366,35.357575,"Fraxinus americana","United States","Tennessee","Marshall","","2009/06/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","16","","","","plot",2009,0.19919806173566,29,1,1
-86.916687,39.808064,"Fraxinus americana","United States","Indiana","Putnam","","2004/07/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2004,0.194745463021225,29,1,1
-86.942083,45.735625,"Fraxinus americana","United States","Michigan","Delta","","2004/08/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","18","","","","plot",2004,0.188455188158618,29,0,5
-86.973363,36.12862,"Fraxinus americana","United States","Tennessee","Davidson","","1997/12/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1997,0.198447976613592,29,1,1
-86.89,33.97,"Fraxinus americana","United States","Alabama","Cullman","","1982/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1982,721.88301847582,29,1,1
-86.83,32.47,"Fraxinus americana","United States","Alabama","Autauga","","1972/07/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",1972,726.897684503565,29,1,1
-86.89,31.89,"Fraxinus americana","United States","Alabama","Butler","","1972/07/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1972,728.795438862489,29,1,1
-86.968541,34.975656,"Fraxinus americana","United States","Alabama","Limestone","","1999/03/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1999,0.199565949340337,29,1,1
-86.821968,40.579812,"Fraxinus americana","United States","Indiana","White","","2011/11/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2011,0.193946055602582,29,1,1
-86.941791,41.576415,"Fraxinus americana","United States","Indiana","Porter","","2006/11/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2006,0.192903701712259,29,1,1
-86.980562,46.130366,"Fraxinus americana","United States","Michigan","Delta","","2003/09/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2003,0.188026679816338,29,0,6
-86.519052,30.733017,"Fraxinus americana","United States","Florida","Okaloosa","","2002/04/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2002,0.203474212979713,31,0,1
-86.428526,43.404054,"Fraxinus americana","United States","Michigan","Muskegon","","2009/04/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2009,0.190966189067726,32,1,1
-86.491733,44.033067,"Fraxinus americana","United States","Michigan","Mason","Ludington State Park","2011/10/07","GBIF","MICH","MICH","MICH","Angiosperms",4611,"1989541589","David C. Dister","397","Anton A. Reznicek","2014/01/01","","specimen",2011,0.190292591305188,32,0,3
-86.351319,42.206665,"Fraxinus americana","United States","Michigan","Berrien","","2011/06/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2011,0.192239130986134,32,1,1
-85.967397,44.258055,"Fraxinus americana","United States","Michigan","Manistee","","2001/09/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2001,0.190050913970956,35,1,2
-85.97,35.72,"Fraxinus americana","United States","Tennessee","Warren","","1979/08/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1979,715.849519175902,35,1,1
-85.973684,38.893123,"Fraxinus americana","United States","Indiana","Jackson","","2003/10/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2003,0.195683677295069,35,1,1
-85.983386,43.460773,"Fraxinus americana","United States","Michigan","Newaygo","","2002/04/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2002,0.190905580396725,35,1,1
-86,34.77,"Fraxinus americana","United States","Alabama","Jackson","Long Island Gulf below the falls.","1949/07/30","GBIF","UA","UA","UA","UNA",1777,"56579691","C. B. Segars | A. M. Harvill & C. B. Segars #","","","","","specimen",1949,719.148370650904,35,1,1
-85.94,36.36,"Fraxinus americana","United States","Tennessee","Smith","","1989/03/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1989,713.596984520107,35,1,1
-85.975539,42.585154,"Fraxinus americana","United States","Michigan","Allegan","","2007/10/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2007,0.191838166554287,35,1,1
-85.944685,40.06057,"Fraxinus americana","United States","Indiana","Hamilton","","2009/07/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2009,0.194484689043321,35,1,1
-85.935781,32.871824,"Fraxinus americana","United States","Alabama","Tallapoosa","","2000/09/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2000,0.201546531546745,35,1,1
-85.970577,39.296818,"Fraxinus americana","United States","Indiana","Bartholomew","","2007/04/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2007,0.195271034331085,35,1,1
-85.939225,41.865751,"Fraxinus americana","United States","Michigan","Cass","","2002/10/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2002,0.19259910385709,35,1,1
-85.952617,33.440254,"Fraxinus americana","United States","Alabama","Talladega","","1997/11/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1997,0.201019320724072,35,1,1
-85.97,31.44,"Fraxinus americana","United States","Alabama","Coffee","","1972/09/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1972,730.251393483621,35,1,1
-85.874836,46.108287,"Fraxinus americana","United States","Michigan","Schoolcraft","","2009/01/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2009,0.188050670007183,36,1,3
-85.83757,45.413352,"Fraxinus americana","United States","Michigan","Leelanau","","2004/07/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2004,0.188804394837686,36,0,3
-85.16666,30.79194,"Fraxinus americana","United States","Florida","Jackson","Jackson County","1928/05/01","GBIF","UConn","UConn","UConn","CONN",1807,"675232144","W.M. Buswell","","","","","specimen",1928,0.732322329916694,40,1,5
-84.958489,44.518624,"Fraxinus americana","United States","Michigan","Kalkaska","","2007/05/02","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","15","","","","plot",2007,0.189770555321773,41,1,2
-84.847883,39.334151,"Fraxinus americana","United States","Indiana","Franklin","","2009/03/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2009,0.195232766889931,41,1,1
-85,32.36,"Fraxinus americana","United States","Alabama","Russell","","1990/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",1990,727.25941359201,41,1,1
-84.977111,43.589077,"Fraxinus americana","United States","Michigan","Isabella","[no precise location]","1977/09/25","GBIF","CMC","CMC","CMC","",4307,"1978895509","J. Falk, K. Mukavetz","s.n.","","","","specimen",1977,0.190768377724823,41,1,1
-84.99994,45.018334,"Fraxinus americana","United States","Michigan","Antrim","","2002/05/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2002,0.18923158659707,41,1,3
-84.851312,31.072356,"Fraxinus americana","United States","Georgia","Miller","","2006/06/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2006,0.203174480939615,41,1,4
-84.84466,40.288219,"Fraxinus americana","United States","Indiana","Randolph","","2004/06/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","13","","","","plot",2004,0.194248927195974,41,1,1
-84.954367,41.158836,"Fraxinus americana","United States","Indiana","Allen","","2000/10/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2000,0.193341765802504,41,1,2
-84.97,36.58,"Fraxinus americana","United States","Tennessee","Pickett","","1989/02/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",1989,712.817263336382,41,1,1
-84.999205,42.978668,"Fraxinus americana","United States","Michigan","Ionia","","2002/02/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2002,0.191419881840485,41,1,1
-84.91955,30.7360333333333,"Fraxinus americana","United States","Florida","Jackson","Marianna Lowlands, Three Rivers State Park; Just east of main access road into Three Rivers State Recreation Area; west of Lake Seminole.","2000/09/26","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Susan Carr","2000/09/26","","plot",2000,0.203471559591544,41,1,5
-84.895939,35.607837,"Fraxinus americana","United States","Tennessee","Rhea","","2003/03/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2003,0.198955671509493,41,1,1
-84.943023,46.466332,"Fraxinus americana","United States","Michigan","Chippewa","","2003/06/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2003,0.187661352052809,41,0,2
-84.906612,38.885429,"Fraxinus americana","United States","Indiana","Switzerland","","2008/04/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2008,0.195691521807559,41,1,1
-84.661319,37.64135,"Fraxinus americana","United States","Kentucky","Garrard","Dix River South of HWY 52; Inner Bluegrass","2011/04/30","GBIF","EKY","EKY","EKY","",4371,"1978001243","W.W. Overbeck","1447","","","","specimen",2011,0.196949174185367,42,1,1
-84.63,33.58,"Fraxinus americana","United States","Georgia","Fulton","","1999/12/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","19","","","","plot",1999,723.2012570027,42,1,1
-84.617743,34.725063,"Fraxinus americana","United States","Georgia","Gilmer","","2001/11/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2001,0.199805984543935,42,1,1
-83.962207,43.602482,"Fraxinus americana","United States","Michigan","Bay","[no precise location]","1966/10/01","GBIF","CMC","CMC","CMC","",4307,"1978895967","John J. Rochow","s.n.","John J. Rochow","1966/01/01","","specimen",1966,0.190754035599366,44,1,2
-83.973064,38.953775,"Fraxinus americana","United States","Ohio","Brown","","2001/08/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2001,0.195621815687638,44,1,1
-83.909983,36.276361,"Fraxinus americana","United States","Tennessee","Union","","1999/03/02","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1999,0.198303153532187,44,1,1
-83.930964,35.297483,"Fraxinus americana","United States","North Carolina","Graham","","2008/11/10","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2008,0.199256108762921,44,1,1
-83.9974,39.29561,"Fraxinus americana","United States","Ohio","Clinton","","2008/05/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2008,0.702980175600323,44,1,1
-83.933433,33.211294,"Fraxinus americana","United States","Georgia","Butts","","2004/05/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2004,0.20123240211909,44,1,1
-83.95,34.76,"Fraxinus americana","United States","Georgia","","SE of Wildcat Knob; CHAT -- Sosebee Cove #1","2000/07/20","VegBank","Chattahoochee National Forest","","","",87,"","","","M. Pyne","2000/07/20","","plot",2000,719.182802411076,44,1,1
-83.990449,40.758839,"Fraxinus americana","United States","Ohio","Allen","","2008/06/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","17","","","","plot",2008,0.193759616823868,44,1,2
-83.963105,44.225984,"Fraxinus americana","United States","Michigan","Ogemaw","","2008/07/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2008,0.190085387968913,44,1,1
-83.922013,41.609529,"Fraxinus americana","United States","Ohio","Fulton","","2008/08/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2008,0.192868884873474,44,1,2
-83.959092,45.013415,"Fraxinus americana","United States","Michigan","Montmorency","","2007/08/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2007,0.189236900238317,44,1,2
-83.982671,42.649627,"Fraxinus americana","United States","Michigan","Livingston","","2003/08/22","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2003,0.1917697288558,44,1,2
-83.681666,46.022906,"Fraxinus americana","United States","Michigan","Chippewa","","2003/04/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2003,0.188143414058543,46,1,2
-83.262131,32.469163,"Fraxinus americana","United States","Georgia","Bleckley","","2002/02/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2002,0.201916305685185,48,0,1
-83.145717,29.58399,"Fraxinus americana","United States","Florida","Dixie","","2004/12/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2004,0.204471263661858,48,1,4
-82.979527969,35.010944756,"Fraxinus americana","United States","South Carolina","Oconee","Thompson River Watershed","1977/07/29","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Robert Peet","2008/10/01","","plot",1977,1.99532468098252,49,1,1
-82.834828,41.998487,"Fraxinus americana","Canada","Ontario","Essex","5 mi SE of Harrow 5 miles SE of Harrow.","1960/06/14","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899332396","Maycock, P.F., Maryniak, O.M.","6492","Maycock, P.F.","","","specimen",1960,0.192459083267362,49,1,2
-82.812391,43.184896,"Fraxinus americana","United States","Michigan","Sanilac","","2007/01/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2007,0.191200120457826,49,1,2
-82.89,36.44,"Fraxinus americana","United States","Tennessee","Hawkins","","1988/09/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1988,713.31376532618,49,1,1
-82.858223,39.289485,"Fraxinus americana","United States","Ohio","Ross","","2008/11/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2008,0.195278545926415,49,1,1
-82.8226,34.9562,"Fraxinus americana","United States","South Carolina","Pickens","Pickens","2004/09/22","GBIF","USCH","USCH","USCH","MAIN",4888,"1849161079","Boyle, Kathy; Pittman, Albert","9220418","Boyle, Kathy","","","specimen",2004,7.18506118692676,49,1,1
-82.823328,40.036738,"Fraxinus americana","United States","Ohio","Franklin","","2008/05/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2008,0.194509333259142,49,1,1
-82.881371,38.980125,"Fraxinus americana","United States","Ohio","Pike","","2011/10/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2011,0.195594926300063,49,1,1
-82.966664,44.055148,"Fraxinus americana","United States","Michigan","Huron","","2002/01/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2002,0.19026889034305,49,0,1
-82.925996,42.967324,"Fraxinus americana","United States","Michigan","","","2001/04/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","17","","","","plot",2001,0.191431956510449,49,1,2
